name,duration_ms,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,time_signature
Louie Louie,165381,1,0.623,0.709,1,-9.818,0,0.0636,0.102,0.0,0.0967,0.948,122.394,audio_features,0iA3xXSkSCiJywKyo1UKjQ,spotify:track:0iA3xXSkSCiJywKyo1UKjQ,https://api.spotify.com/v1/tracks/0iA3xXSkSCiJywKyo1UKjQ,https://api.spotify.com/v1/audio-analysis/0iA3xXSkSCiJywKyo1UKjQ,4
London Calling - Remastered,200480,1,0.651,0.801,0,-7.34,1,0.0514,0.123,0.0,0.0825,0.776,133.769,audio_features,5jzma6gCzYtKB1DbEwFZKH,spotify:track:5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/tracks/5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/audio-analysis/5jzma6gCzYtKB1DbEwFZKH,4
Neat Neat Neat,161573,1,0.437,0.864,1,-8.334,0,0.0586,0.00395,0.0,0.0804,0.585,88.445,audio_features,7abNwHdN34BP9q4tKfKeMg,spotify:track:7abNwHdN34BP9q4tKfKeMg,https://api.spotify.com/v1/tracks/7abNwHdN34BP9q4tKfKeMg,https://api.spotify.com/v1/audio-analysis/7abNwHdN34BP9q4tKfKeMg,4
Everybody Hurts,320267,4,0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,audio_features,6PypGyiu0Y2lCDBN1XZEnP,spotify:track:6PypGyiu0Y2lCDBN1XZEnP,https://api.spotify.com/v1/tracks/6PypGyiu0Y2lCDBN1XZEnP,https://api.spotify.com/v1/audio-analysis/6PypGyiu0Y2lCDBN1XZEnP,3
I Shot The Sheriff,279720,3,0.801,0.641,8,-9.349,1,0.173,0.34,4.5e-05,0.0693,0.741,96.96,audio_features,5uBKhKWTJ4E47rcLQqu3YH,spotify:track:5uBKhKWTJ4E47rcLQqu3YH,https://api.spotify.com/v1/tracks/5uBKhKWTJ4E47rcLQqu3YH,https://api.spotify.com/v1/audio-analysis/5uBKhKWTJ4E47rcLQqu3YH,4
Geno - 2000 Remaster,207227,5,0.481,0.6,6,-8.722,1,0.0801,0.688,0.00633,0.963,0.818,124.637,audio_features,7gb626DDDHoiuVAGZEnlJk,spotify:track:7gb626DDDHoiuVAGZEnlJk,https://api.spotify.com/v1/tracks/7gb626DDDHoiuVAGZEnlJk,https://api.spotify.com/v1/audio-analysis/7gb626DDDHoiuVAGZEnlJk,4
Then Came the Last Days of May,210547,3,0.367,0.609,9,-11.221,0,0.0457,0.301,0.0243,0.196,0.443,149.386,audio_features,60TYdVs6TWIsAJ1MPRdv59,spotify:track:60TYdVs6TWIsAJ1MPRdv59,https://api.spotify.com/v1/tracks/60TYdVs6TWIsAJ1MPRdv59,https://api.spotify.com/v1/audio-analysis/60TYdVs6TWIsAJ1MPRdv59,4
"Baby, I Love Your Way - Live",281067,10,0.518,0.786,7,-5.739,1,0.0357,0.448,2.5e-05,0.7,0.463,72.269,audio_features,1ksayCHVLH4eKFm43GFokU,spotify:track:1ksayCHVLH4eKFm43GFokU,https://api.spotify.com/v1/tracks/1ksayCHVLH4eKFm43GFokU,https://api.spotify.com/v1/audio-analysis/1ksayCHVLH4eKFm43GFokU,4
Show Me The Way,243267,2,0.7,0.726,2,-7.717,1,0.0329,0.434,1.1e-06,0.0963,0.641,130.109,audio_features,6BD1X1PeV5UzYUdiVaD2yL,spotify:track:6BD1X1PeV5UzYUdiVaD2yL,https://api.spotify.com/v1/tracks/6BD1X1PeV5UzYUdiVaD2yL,https://api.spotify.com/v1/audio-analysis/6BD1X1PeV5UzYUdiVaD2yL,4
Do You Feel Like We Do,834867,14,0.314,0.544,0,-9.419,1,0.0288,0.052,0.00712,0.979,0.361,106.597,audio_features,3AMFDhgJx5sIYw1ukbiEk4,spotify:track:3AMFDhgJx5sIYw1ukbiEk4,https://api.spotify.com/v1/tracks/3AMFDhgJx5sIYw1ukbiEk4,https://api.spotify.com/v1/audio-analysis/3AMFDhgJx5sIYw1ukbiEk4,4
Cities On Flame with Rock and Roll,242640,8,0.337,0.886,4,-8.607,1,0.098,0.0716,0.00156,0.204,0.648,177.713,audio_features,0M7oqERflkrJVHD3IAZqxo,spotify:track:0M7oqERflkrJVHD3IAZqxo,https://api.spotify.com/v1/tracks/0M7oqERflkrJVHD3IAZqxo,https://api.spotify.com/v1/audio-analysis/0M7oqERflkrJVHD3IAZqxo,4
Slow Ride,494533,3,0.449,0.642,2,-10.527,1,0.0487,0.00608,0.00707,0.175,0.586,113.638,audio_features,5aYVqxyetmT5OYmvZCA90X,spotify:track:5aYVqxyetmT5OYmvZCA90X,https://api.spotify.com/v1/tracks/5aYVqxyetmT5OYmvZCA90X,https://api.spotify.com/v1/audio-analysis/5aYVqxyetmT5OYmvZCA90X,4
I Can See Clearly Now - Edit,161560,11,0.654,0.612,2,-7.371,1,0.0469,0.485,4.08e-05,0.067,0.658,124.208,audio_features,7BECNKQnIHCREUGA0Zty7g,spotify:track:7BECNKQnIHCREUGA0Zty7g,https://api.spotify.com/v1/tracks/7BECNKQnIHCREUGA0Zty7g,https://api.spotify.com/v1/audio-analysis/7BECNKQnIHCREUGA0Zty7g,4
Train in Vain (Stand by Me) - Remastered,194667,19,0.762,0.722,2,-8.712,1,0.0428,0.0922,0.000368,0.132,0.966,122.769,audio_features,6ITuEsxEy2qPhqMowdDAeI,spotify:track:6ITuEsxEy2qPhqMowdDAeI,https://api.spotify.com/v1/tracks/6ITuEsxEy2qPhqMowdDAeI,https://api.spotify.com/v1/audio-analysis/6ITuEsxEy2qPhqMowdDAeI,4
I Fought the Law,163240,21,0.526,0.9,2,-6.815,1,0.0545,0.00539,4.12e-05,0.14,0.883,151.279,audio_features,7lSDCrF11sdTVfjbAQVZE8,spotify:track:7lSDCrF11sdTVfjbAQVZE8,https://api.spotify.com/v1/tracks/7lSDCrF11sdTVfjbAQVZE8,https://api.spotify.com/v1/audio-analysis/7lSDCrF11sdTVfjbAQVZE8,4
Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version,163693,2,0.266,0.831,4,-9.07,1,0.0453,0.000862,0.0,0.0555,0.778,175.514,audio_features,5YUJMvTg4AWHKjqQidTsGK,spotify:track:5YUJMvTg4AWHKjqQidTsGK,https://api.spotify.com/v1/tracks/5YUJMvTg4AWHKjqQidTsGK,https://api.spotify.com/v1/audio-analysis/5YUJMvTg4AWHKjqQidTsGK,4
Why Can't I Touch It? - 2001 Remastered Version,396333,19,0.587,0.613,0,-9.444,0,0.0341,0.000179,0.151,0.178,0.655,85.693,audio_features,037DAJ2ClglNQbEvXpGav4,spotify:track:037DAJ2ClglNQbEvXpGav4,https://api.spotify.com/v1/tracks/037DAJ2ClglNQbEvXpGav4,https://api.spotify.com/v1/audio-analysis/037DAJ2ClglNQbEvXpGav4,4
Blitzkrieg Bop - 2016 Remaster,134467,1,0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,audio_features,4KcH1ZRV2W1q7Flq0QqC76,spotify:track:4KcH1ZRV2W1q7Flq0QqC76,https://api.spotify.com/v1/tracks/4KcH1ZRV2W1q7Flq0QqC76,https://api.spotify.com/v1/audio-analysis/4KcH1ZRV2W1q7Flq0QqC76,4
I Wanna Be Sedated,149787,7,0.56,0.965,11,-2.341,1,0.0409,0.121,6.23e-06,0.169,0.964,162.825,audio_features,5NoQvINZLBV1wMYPdNmReL,spotify:track:5NoQvINZLBV1wMYPdNmReL,https://api.spotify.com/v1/tracks/5NoQvINZLBV1wMYPdNmReL,https://api.spotify.com/v1/audio-analysis/5NoQvINZLBV1wMYPdNmReL,4
I've Been Waiting for You - 2009 Remaster,151320,4,0.554,0.716,4,-8.698,0,0.0249,0.0981,0.0533,0.44,0.727,100.198,audio_features,7Mo2Fb4LfnvlBVoWQkQEOD,spotify:track:7Mo2Fb4LfnvlBVoWQkQEOD,https://api.spotify.com/v1/tracks/7Mo2Fb4LfnvlBVoWQkQEOD,https://api.spotify.com/v1/audio-analysis/7Mo2Fb4LfnvlBVoWQkQEOD,4
I've Been Waiting for You,179933,6,0.572,0.911,9,-3.345,0,0.0369,0.00256,0.0245,0.297,0.378,104.014,audio_features,75QD4gjbo5zFrzt8QSXy0z,spotify:track:75QD4gjbo5zFrzt8QSXy0z,https://api.spotify.com/v1/tracks/75QD4gjbo5zFrzt8QSXy0z,https://api.spotify.com/v1/audio-analysis/75QD4gjbo5zFrzt8QSXy0z,4
Deacon Blues,456640,3,0.75,0.58,0,-12.475,1,0.0355,0.437,0.000472,0.105,0.614,115.871,audio_features,7Hx2EA4wGaxtsiZCVVLV1i,spotify:track:7Hx2EA4wGaxtsiZCVVLV1i,https://api.spotify.com/v1/tracks/7Hx2EA4wGaxtsiZCVVLV1i,https://api.spotify.com/v1/audio-analysis/7Hx2EA4wGaxtsiZCVVLV1i,4
Longer,195067,8,0.308,0.0427,7,-24.709,1,0.0336,0.865,0.0,0.179,0.383,158.399,audio_features,56ilrbKJF2bph5W6eZaM5E,spotify:track:56ilrbKJF2bph5W6eZaM5E,https://api.spotify.com/v1/tracks/56ilrbKJF2bph5W6eZaM5E,https://api.spotify.com/v1/audio-analysis/56ilrbKJF2bph5W6eZaM5E,4
Nassau/Baby I Love Your Way - Medley,350840,7,0.534,0.379,7,-10.002,1,0.0294,0.417,0.000376,0.138,0.312,134.867,audio_features,2GLqM8YTSdpaQ58NrMe274,spotify:track:2GLqM8YTSdpaQ58NrMe274,https://api.spotify.com/v1/tracks/2GLqM8YTSdpaQ58NrMe274,https://api.spotify.com/v1/audio-analysis/2GLqM8YTSdpaQ58NrMe274,4
Live And Let Die,193840,3,0.397,0.512,7,-9.988,1,0.0659,0.313,0.00107,0.12,0.23,154.025,audio_features,6AbaUu4XtHu7pGkPE94Tat,spotify:track:6AbaUu4XtHu7pGkPE94Tat,https://api.spotify.com/v1/tracks/6AbaUu4XtHu7pGkPE94Tat,https://api.spotify.com/v1/audio-analysis/6AbaUu4XtHu7pGkPE94Tat,5
Lovely Rita - Remastered 2009,162093,10,0.61,0.471,8,-9.151,0,0.0261,0.0634,0.0,0.118,0.63,87.379,audio_features,6h9W5FxX4E9lUFsyq8j1AD,spotify:track:6h9W5FxX4E9lUFsyq8j1AD,https://api.spotify.com/v1/tracks/6h9W5FxX4E9lUFsyq8j1AD,https://api.spotify.com/v1/audio-analysis/6h9W5FxX4E9lUFsyq8j1AD,4
Norwegian Wood (This Bird Has Flown) - Remastered 2009,124693,2,0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,audio_features,1H7gMYGykdtwZOV6s1N0by,spotify:track:1H7gMYGykdtwZOV6s1N0by,https://api.spotify.com/v1/tracks/1H7gMYGykdtwZOV6s1N0by,https://api.spotify.com/v1/audio-analysis/1H7gMYGykdtwZOV6s1N0by,3
Love Is All Around,177667,15,0.457,0.492,2,-8.104,1,0.0291,0.432,0.00106,0.0996,0.691,98.921,audio_features,5psbwXbjlWCqmLVzIqif7Q,spotify:track:5psbwXbjlWCqmLVzIqif7Q,https://api.spotify.com/v1/tracks/5psbwXbjlWCqmLVzIqif7Q,https://api.spotify.com/v1/audio-analysis/5psbwXbjlWCqmLVzIqif7Q,4
Wild Thing,155333,1,0.453,0.658,9,-13.472,1,0.0539,0.741,0.0288,0.135,0.761,203.871,audio_features,7jGzYUZ2Bgg8BDfYlQRfn8,spotify:track:7jGzYUZ2Bgg8BDfYlQRfn8,https://api.spotify.com/v1/tracks/7jGzYUZ2Bgg8BDfYlQRfn8,https://api.spotify.com/v1/audio-analysis/7jGzYUZ2Bgg8BDfYlQRfn8,4
Wildflowers,190320,1,0.537,0.315,5,-13.79,1,0.0271,0.588,2.29e-05,0.206,0.575,86.813,audio_features,2Pr1nZpt8A8WP7QYpyq6L3,spotify:track:2Pr1nZpt8A8WP7QYpyq6L3,https://api.spotify.com/v1/tracks/2Pr1nZpt8A8WP7QYpyq6L3,https://api.spotify.com/v1/audio-analysis/2Pr1nZpt8A8WP7QYpyq6L3,4
Birthday - Remastered 2009,163080,1,0.541,0.727,2,-7.509,1,0.0384,7.37e-05,0.717,0.232,0.91,139.239,audio_features,1ABegtCPBMMJaMpfDyATjE,spotify:track:1ABegtCPBMMJaMpfDyATjE,https://api.spotify.com/v1/tracks/1ABegtCPBMMJaMpfDyATjE,https://api.spotify.com/v1/audio-analysis/1ABegtCPBMMJaMpfDyATjE,4
Abracadabra,308373,2,0.791,0.535,9,-13.261,0,0.0355,0.0749,1.96e-06,0.156,0.963,127.488,audio_features,2E2ZVy2fxslpAUgbb4zu84,spotify:track:2E2ZVy2fxslpAUgbb4zu84,https://api.spotify.com/v1/tracks/2E2ZVy2fxslpAUgbb4zu84,https://api.spotify.com/v1/audio-analysis/2E2ZVy2fxslpAUgbb4zu84,4
Atomic,280324,9,0.596,0.824,4,-4.893,0,0.0361,0.0504,0.129,0.0586,0.786,135.171,audio_features,5QIbR39hAEDIOkr4ggh4xc,spotify:track:5QIbR39hAEDIOkr4ggh4xc,https://api.spotify.com/v1/tracks/5QIbR39hAEDIOkr4ggh4xc,https://api.spotify.com/v1/audio-analysis/5QIbR39hAEDIOkr4ggh4xc,4
Sweet Thing,200147,6,0.71,0.387,9,-12.82,1,0.0484,0.725,0.00617,0.113,0.806,80.557,audio_features,0bqZnsPz4klg5TuWGcKb34,spotify:track:0bqZnsPz4klg5TuWGcKb34,https://api.spotify.com/v1/tracks/0bqZnsPz4klg5TuWGcKb34,https://api.spotify.com/v1/audio-analysis/0bqZnsPz4klg5TuWGcKb34,4
Songbird - 2004 Remaster,200813,6,0.58,0.0842,5,-15.52,1,0.0302,0.982,0.00126,0.11,0.388,92.123,audio_features,2JoUtztTqCN4ZhmbRDGPIL,spotify:track:2JoUtztTqCN4ZhmbRDGPIL,https://api.spotify.com/v1/tracks/2JoUtztTqCN4ZhmbRDGPIL,https://api.spotify.com/v1/audio-analysis/2JoUtztTqCN4ZhmbRDGPIL,4
Fly Like An Eagle,282693,2,0.561,0.754,9,-12.769,0,0.112,0.61,0.0194,0.328,0.642,100.08,audio_features,3e0FzZjTXOUtiJGSClOBrI,spotify:track:3e0FzZjTXOUtiJGSClOBrI,https://api.spotify.com/v1/tracks/3e0FzZjTXOUtiJGSClOBrI,https://api.spotify.com/v1/audio-analysis/3e0FzZjTXOUtiJGSClOBrI,4
Take The Money And Run,170173,7,0.565,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,audio_features,1ZhrREyOOeFV6TxDOyiPwu,spotify:track:1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/tracks/1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/audio-analysis/1ZhrREyOOeFV6TxDOyiPwu,4
Jet Airliner,215667,11,0.574,0.664,5,-11.5,1,0.0346,0.0737,0.0,0.22,0.936,122.956,audio_features,2zI3bUYn2pcF27of6i2oqK,spotify:track:2zI3bUYn2pcF27of6i2oqK,https://api.spotify.com/v1/tracks/2zI3bUYn2pcF27of6i2oqK,https://api.spotify.com/v1/audio-analysis/2zI3bUYn2pcF27of6i2oqK,4
Since I Don't Have You,259907,1,0.466,0.632,6,-6.94,1,0.0326,0.465,0.000256,0.135,0.246,68.893,audio_features,5sVf9kN90ScddiT3SdT9Qh,spotify:track:5sVf9kN90ScddiT3SdT9Qh,https://api.spotify.com/v1/tracks/5sVf9kN90ScddiT3SdT9Qh,https://api.spotify.com/v1/audio-analysis/5sVf9kN90ScddiT3SdT9Qh,4
Since I Don't Have You,218800,2,0.48,0.349,7,-10.309,1,0.0296,0.748,0.000446,0.382,0.489,65.611,audio_features,3PHPlTmRwOtmJglZfWkqh5,spotify:track:3PHPlTmRwOtmJglZfWkqh5,https://api.spotify.com/v1/tracks/3PHPlTmRwOtmJglZfWkqh5,https://api.spotify.com/v1/audio-analysis/3PHPlTmRwOtmJglZfWkqh5,4
Hole In My Soul,370093,3,0.465,0.701,0,-4.809,1,0.0268,0.00506,0.0,0.207,0.216,75.427,audio_features,7kPuCwBWgXy5TGfgwNUKwV,spotify:track:7kPuCwBWgXy5TGfgwNUKwV,https://api.spotify.com/v1/tracks/7kPuCwBWgXy5TGfgwNUKwV,https://api.spotify.com/v1/audio-analysis/7kPuCwBWgXy5TGfgwNUKwV,4
Bright Eyes,238600,6,0.38,0.21,7,-15.603,1,0.0319,0.745,0.45,0.0829,0.207,112.51,audio_features,3Jy0dWV5AnnfyTvHK6UWof,spotify:track:3Jy0dWV5AnnfyTvHK6UWof,https://api.spotify.com/v1/tracks/3Jy0dWV5AnnfyTvHK6UWof,https://api.spotify.com/v1/audio-analysis/3Jy0dWV5AnnfyTvHK6UWof,4
Vincent,243493,3,0.419,0.085,7,-19.387,1,0.0362,0.908,5.33e-06,0.34,0.458,91.509,audio_features,0VNzEY1G4GLqcNx5qaaTl6,spotify:track:0VNzEY1G4GLqcNx5qaaTl6,https://api.spotify.com/v1/tracks/0VNzEY1G4GLqcNx5qaaTl6,https://api.spotify.com/v1/audio-analysis/0VNzEY1G4GLqcNx5qaaTl6,3
Brand New Key,144867,5,0.667,0.412,1,-7.544,1,0.0353,0.817,0.0,0.107,0.82,83.816,audio_features,3tm6LVXZJg0lG4hQm5ytrT,spotify:track:3tm6LVXZJg0lG4hQm5ytrT,https://api.spotify.com/v1/tracks/3tm6LVXZJg0lG4hQm5ytrT,https://api.spotify.com/v1/audio-analysis/3tm6LVXZJg0lG4hQm5ytrT,4
What It Is,297667,1,0.625,0.672,6,-7.261,0,0.0283,0.642,0.233,0.28,0.482,122.087,audio_features,1RVZH0clK31T3qB4eZykLp,spotify:track:1RVZH0clK31T3qB4eZykLp,https://api.spotify.com/v1/tracks/1RVZH0clK31T3qB4eZykLp,https://api.spotify.com/v1/audio-analysis/1RVZH0clK31T3qB4eZykLp,4
Sailing To Philadelphia,328907,15,0.607,0.422,6,-11.084,0,0.0247,0.714,0.0276,0.102,0.214,99.151,audio_features,3SSdgcic8a3hVaPytpQsiJ,spotify:track:3SSdgcic8a3hVaPytpQsiJ,https://api.spotify.com/v1/tracks/3SSdgcic8a3hVaPytpQsiJ,https://api.spotify.com/v1/audio-analysis/3SSdgcic8a3hVaPytpQsiJ,4
Call Me The Breeze,156840,1,0.814,0.418,11,-15.372,1,0.0382,0.75,0.0116,0.099,0.842,91.658,audio_features,5AQpbyFoQmkOVwmlhKN4ii,spotify:track:5AQpbyFoQmkOVwmlhKN4ii,https://api.spotify.com/v1/tracks/5AQpbyFoQmkOVwmlhKN4ii,https://api.spotify.com/v1/audio-analysis/5AQpbyFoQmkOVwmlhKN4ii,4
Cocaine,169133,6,0.789,0.411,6,-14.73,1,0.049,0.409,0.583,0.144,0.39,104.352,audio_features,6G3NoUqDpqD3Rgfel2pD6s,spotify:track:6G3NoUqDpqD3Rgfel2pD6s,https://api.spotify.com/v1/tracks/6G3NoUqDpqD3Rgfel2pD6s,https://api.spotify.com/v1/audio-analysis/6G3NoUqDpqD3Rgfel2pD6s,4
Magnolia,203960,5,0.707,0.175,0,-20.196,1,0.0455,0.302,0.254,0.109,0.442,74.233,audio_features,43sdRsmJFcSnlTWTVRhYtz,spotify:track:43sdRsmJFcSnlTWTVRhYtz,https://api.spotify.com/v1/tracks/43sdRsmJFcSnlTWTVRhYtz,https://api.spotify.com/v1/audio-analysis/43sdRsmJFcSnlTWTVRhYtz,4
Dreadlock Holiday,267947,1,0.837,0.38,7,-13.341,0,0.064,0.541,0.00789,0.198,0.892,104.995,audio_features,1LOZMYF5s8qhW7Rv4w2gun,spotify:track:1LOZMYF5s8qhW7Rv4w2gun,https://api.spotify.com/v1/tracks/1LOZMYF5s8qhW7Rv4w2gun,https://api.spotify.com/v1/audio-analysis/1LOZMYF5s8qhW7Rv4w2gun,4
There's No Way Out of Here,322560,2,0.489,0.443,2,-12.499,1,0.0276,0.021,0.00353,0.333,0.467,130.854,audio_features,1DkQMumDKBy6wj8QyaVGbx,spotify:track:1DkQMumDKBy6wj8QyaVGbx,https://api.spotify.com/v1/tracks/1DkQMumDKBy6wj8QyaVGbx,https://api.spotify.com/v1/audio-analysis/1DkQMumDKBy6wj8QyaVGbx,4
Smile,243267,8,0.43,0.141,0,-16.376,1,0.0286,0.757,0.000499,0.127,0.143,93.577,audio_features,4G1rzFZNDcReeg9BOpNimT,spotify:track:4G1rzFZNDcReeg9BOpNimT,https://api.spotify.com/v1/tracks/4G1rzFZNDcReeg9BOpNimT,https://api.spotify.com/v1/audio-analysis/4G1rzFZNDcReeg9BOpNimT,3
On an Island,407107,2,0.453,0.382,0,-11.882,1,0.0295,0.525,0.00452,0.116,0.18,123.014,audio_features,2kFvEGeKe2FmuQPZQkJjdS,spotify:track:2kFvEGeKe2FmuQPZQkJjdS,https://api.spotify.com/v1/tracks/2kFvEGeKe2FmuQPZQkJjdS,https://api.spotify.com/v1/audio-analysis/2kFvEGeKe2FmuQPZQkJjdS,3
The Girl In The Yellow Dress,325653,8,0.569,0.169,10,-17.309,0,0.0301,0.822,1.37e-06,0.0896,0.256,71.934,audio_features,3HwZWkSgeELMMII0gMxOVi,spotify:track:3HwZWkSgeELMMII0gMxOVi,https://api.spotify.com/v1/tracks/3HwZWkSgeELMMII0gMxOVi,https://api.spotify.com/v1/audio-analysis/3HwZWkSgeELMMII0gMxOVi,4
Rattle That Lock,295573,2,0.71,0.62,0,-11.62,0,0.0422,0.325,0.0,0.165,0.786,120.069,audio_features,6IYLjqSKQ4ma8FwlZd9LLI,spotify:track:6IYLjqSKQ4ma8FwlZd9LLI,https://api.spotify.com/v1/tracks/6IYLjqSKQ4ma8FwlZd9LLI,https://api.spotify.com/v1/audio-analysis/6IYLjqSKQ4ma8FwlZd9LLI,4
I Got You Babe,190080,1,0.629,0.795,6,-6.02,1,0.0278,0.136,5.44e-06,0.132,0.6,110.583,audio_features,4SGBuq37Ol4HJr7pQqFMKa,spotify:track:4SGBuq37Ol4HJr7pQqFMKa,https://api.spotify.com/v1/tracks/4SGBuq37Ol4HJr7pQqFMKa,https://api.spotify.com/v1/audio-analysis/4SGBuq37Ol4HJr7pQqFMKa,3
Smokin',261387,5,0.197,0.796,2,-7.335,1,0.0645,0.000541,0.417,0.187,0.522,175.02,audio_features,5u5qlnyVaewWugJIjzilIc,spotify:track:5u5qlnyVaewWugJIjzilIc,https://api.spotify.com/v1/tracks/5u5qlnyVaewWugJIjzilIc,https://api.spotify.com/v1/audio-analysis/5u5qlnyVaewWugJIjzilIc,4
Tush - 2006 Remaster,137933,9,0.58,0.885,0,-5.154,0,0.0715,0.1,0.00157,0.146,0.788,145.405,audio_features,6zGDIDjfDkPyNxrEERO3XG,spotify:track:6zGDIDjfDkPyNxrEERO3XG,https://api.spotify.com/v1/tracks/6zGDIDjfDkPyNxrEERO3XG,https://api.spotify.com/v1/audio-analysis/6zGDIDjfDkPyNxrEERO3XG,4
Leaving on a Jet Plane,236547,1,0.495,0.14,8,-10.634,1,0.0324,0.846,0.0,0.0936,0.559,112.604,audio_features,0FhpvcAsWaL8QzofNDe6JN,spotify:track:0FhpvcAsWaL8QzofNDe6JN,https://api.spotify.com/v1/tracks/0FhpvcAsWaL8QzofNDe6JN,https://api.spotify.com/v1/audio-analysis/0FhpvcAsWaL8QzofNDe6JN,4
Chuck E's in Love,209613,1,0.797,0.398,9,-10.789,1,0.0664,0.288,0.0,0.104,0.75,113.204,audio_features,3Z7mFVDy2izZNCvUWGy13Z,spotify:track:3Z7mFVDy2izZNCvUWGy13Z,https://api.spotify.com/v1/tracks/3Z7mFVDy2izZNCvUWGy13Z,https://api.spotify.com/v1/audio-analysis/3Z7mFVDy2izZNCvUWGy13Z,4
Love Comes To Everyone - Remastered 2004,276213,1,0.716,0.679,11,-9.088,0,0.0406,0.0735,0.00106,0.0506,0.505,107.168,audio_features,1dYimSgEq46lJ30MKQP9l6,spotify:track:1dYimSgEq46lJ30MKQP9l6,https://api.spotify.com/v1/tracks/1dYimSgEq46lJ30MKQP9l6,https://api.spotify.com/v1/audio-analysis/1dYimSgEq46lJ30MKQP9l6,4
Sweet Painted Lady - Remastered 2014,234053,9,0.612,0.382,7,-11.563,1,0.03,0.358,0.0,0.643,0.547,117.302,audio_features,5ZMyJoZiCZeg7MxRoGl1yu,spotify:track:5ZMyJoZiCZeg7MxRoGl1yu,https://api.spotify.com/v1/tracks/5ZMyJoZiCZeg7MxRoGl1yu,https://api.spotify.com/v1/audio-analysis/5ZMyJoZiCZeg7MxRoGl1yu,4
You Belong to Me,232667,1,0.635,0.661,5,-7.848,0,0.0471,0.26,1.01e-05,0.0906,0.857,108.975,audio_features,3pErM4EiWKf3k8KU3jjbXn,spotify:track:3pErM4EiWKf3k8KU3jjbXn,https://api.spotify.com/v1/tracks/3pErM4EiWKf3k8KU3jjbXn,https://api.spotify.com/v1/audio-analysis/3pErM4EiWKf3k8KU3jjbXn,4
Oh Very Young,156013,7,0.726,0.396,9,-11.818,1,0.0387,0.696,0.000188,0.0906,0.632,111.054,audio_features,68jB49mXtAf3SJnUJ9eOMp,spotify:track:68jB49mXtAf3SJnUJ9eOMp,https://api.spotify.com/v1/tracks/68jB49mXtAf3SJnUJ9eOMp,https://api.spotify.com/v1/audio-analysis/68jB49mXtAf3SJnUJ9eOMp,4
That's The Way I've Always Heard It Should Be,258133,1,0.4,0.0897,0,-19.012,1,0.0288,0.938,0.000521,0.0847,0.24,70.387,audio_features,4jkn5PRfAJoKfXF0OPL7n7,spotify:track:4jkn5PRfAJoKfXF0OPL7n7,https://api.spotify.com/v1/tracks/4jkn5PRfAJoKfXF0OPL7n7,https://api.spotify.com/v1/audio-analysis/4jkn5PRfAJoKfXF0OPL7n7,4
Light My Fire,429760,6,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,audio_features,5uvosCdMlFdTXhoazkTI5R,spotify:track:5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/tracks/5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/audio-analysis/5uvosCdMlFdTXhoazkTI5R,4
Waterloo Sunset - Mono Mix,194216,13,0.512,0.69,1,-6.969,0,0.0249,0.162,0.0,0.167,0.417,107.839,audio_features,5nrmGFJ87crVoJF5xdRqwn,spotify:track:5nrmGFJ87crVoJF5xdRqwn,https://api.spotify.com/v1/tracks/5nrmGFJ87crVoJF5xdRqwn,https://api.spotify.com/v1/audio-analysis/5nrmGFJ87crVoJF5xdRqwn,4
Golden Brown,206760,9,0.562,0.383,6,-15.474,1,0.0304,0.143,0.124,0.138,0.599,93.764,audio_features,2AX5E86cn9n2dgioZEjirI,spotify:track:2AX5E86cn9n2dgioZEjirI,https://api.spotify.com/v1/tracks/2AX5E86cn9n2dgioZEjirI,https://api.spotify.com/v1/audio-analysis/2AX5E86cn9n2dgioZEjirI,3
Life on Mars? - 2015 Remaster,235987,4,0.442,0.384,10,-14.635,1,0.0414,0.639,7.7e-05,0.0539,0.216,123.281,audio_features,3ZE3wv8V3w2T2f7nOCjV0N,spotify:track:3ZE3wv8V3w2T2f7nOCjV0N,https://api.spotify.com/v1/tracks/3ZE3wv8V3w2T2f7nOCjV0N,https://api.spotify.com/v1/audio-analysis/3ZE3wv8V3w2T2f7nOCjV0N,4
Catch the Wind,173813,2,0.385,0.306,3,-12.167,1,0.0297,0.452,7.43e-06,0.128,0.546,173.377,audio_features,6aXKbU2QGsOms8UT3eUOg1,spotify:track:6aXKbU2QGsOms8UT3eUOg1,https://api.spotify.com/v1/tracks/6aXKbU2QGsOms8UT3eUOg1,https://api.spotify.com/v1/audio-analysis/6aXKbU2QGsOms8UT3eUOg1,3
